GeneID,SRR6190084,SRR6190090,SRR6190096
AMPD1,0.0,0.0,0.0
AMPD2,36.918751,25.626251,29.365244
AMPD3,9.525337,8.1196,5.648363
AMPH,1.104905,1.875084,0.189981
AMT,3.613622,1.109257,1.367988
AMTN,0.0,0.0,0.0
AMY1C,0.991834,0.2375,0.545605
AMY2A,0.602382,0.0,0.404292
AMY2B,2.477795,1.115794,1.263557
AMZ1,5.878288,7.009133,2.817007
AMZ2,75.016541,62.066742,66.891273
ANAPC1,24.56447,41.155251,40.074432
ANAPC10,13.67081,8.295135,7.847344
ANAPC11,138.780228,154.302658,113.619835
ANAPC13,93.398758,94.351311,84.895889
ANAPC15,43.760201,57.092396,51.067028
ANAPC16,31.397568,27.559216,22.553329
ANAPC2,24.460857,25.502399,26.969795
ANAPC4,19.559082,18.524103,22.599957
ANAPC5,91.922684,89.684319,98.256966
ANAPC7,42.42754,45.61689,40.850739
ANG,2.001424,0.87318,2.237662
ANGEL1,8.727988,5.116367,5.849792
ANGEL2,22.783936,22.649179,22.562315
ANGPT1,6.540379,20.355646,4.621966
ANGPT2,0.285232,0.0,0.535756
ANGPT4,0.0,0.175349,0.073997
ANGPTL1,2.487168,0.717885,0.556605
ANGPTL2,39.268456,30.126759,25.774445
ANGPTL3,0.0,0.0,0.0
ANGPTL4,4.670985,3.223215,1.282069
ANGPTL5,0.689124,0.0,0.630265
ANGPTL6,0.0,0.0,0.0
ANGPTL7,0.008227,0.0,0.0
ANGPTL8,0.0,0.0,0.0
ANHX,0.0,0.0,0.0
ANK1,1.688286,1.427726,0.538638
ANK2,32.968323,19.406401,18.196772
ANK3,1.992279,1.340879,5.684477
ANKAR,0.0,0.397715,0.460777
ANKDD1A,1.483921,1.557528,1.180336
ANKDD1B,0.20619,0.0,0.0
ANKEF1,0.0,0.16111,0.0
ANKFN1,1.294414,0.0,1.033148
ANKFY1,53.478928,57.144272,69.578522
ANKH,110.13652,72.850136,179.944122
ANKHD1,31.195164,25.811838,41.980434
